word,category,n_tokens,pos,token_id,token,next_token_id,final_top1_token,probe,raw_top1,raw_top1_prob,raw_self_rank,raw_next_rank,raw_final1_rank,normed_top1,normed_top1_prob,normed_self_rank,normed_next_rank,normed_final1_rank,raw_top5,normed_top5
enormous,adjective,3,0,257,en,526,",",final_logits,",",0.096912,527,571,1,,,,,,",:0.0969;.:0.0552;-:0.0404;Ġand:0.0230;Ċ:0.0140",
enormous,adjective,3,1,526,orm,528,ous,emb,Ġyourselves,2.2e-05,28675,1549,1549,Ġyourselves,0.036485,28930,1550,1550,Ġyourselves:0.0000;acs:0.0000;Install:0.0000;Ġsl:0.0000;ACC:0.0000,Ġyourselves:0.0365;acs:0.0243;Install:0.0088;Ġsl:0.0079;ACC:0.0063
enormous,adjective,3,1,526,orm,528,ous,layer_1,Ġcryptocur,0.001674,31295,4831,4831,Ġcryptocur,0.003597,39605,2209,2209,Ġcryptocur:0.0017;Ġresearc:0.0009;Ġ$[]$:0.0007;Ġcareg:0.0007;greek:0.0006,Ġcryptocur:0.0036;maha:0.0021;vnd:0.0020;Bg:0.0019;greek:0.0016
enormous,adjective,3,1,526,orm,528,ous,layer_2,Ġcryptocur,0.003052,18493,3692,3692,scill,0.004339,24428,1595,1595,Ġcryptocur:0.0031;toolt:0.0022;herichia:0.0019;Ġ$[]$:0.0017;datab:0.0016,scill:0.0043;maha:0.0024;Ġmuch:0.0021;Ġcryptocur:0.0020;fiddle:0.0020
enormous,adjective,3,1,526,orm,528,ous,layer_4,e,0.003094,4516,7,7,ally,0.019108,5933,4,4,e:0.0031;er:0.0030;ally:0.0026;/-:0.0022;lich:0.0021,ally:0.0191;er:0.0155;e:0.0123;ous:0.0079;lich:0.0070
enormous,adjective,3,1,526,orm,528,ous,layer_7,ous,0.230432,23283,1,1,ous,0.281833,34016,1,1,ous:0.2304;e:0.1003;a:0.0257;ed:0.0204;es:0.0110,ous:0.2818;e:0.0292;ative:0.0179;ally:0.0084;a:0.0055
enormous,adjective,3,1,526,orm,528,ous,layer_11,ous,0.572637,14583,1,1,ous,0.78442,22492,1,1,"ous:0.5726;e:0.1270;a:0.0751;,:0.0296;es:0.0270",ous:0.7844;e:0.0175;a:0.0079;ally:0.0069;es:0.0055
enormous,adjective,3,1,526,orm,528,ous,layer_14,e,0.513558,11077,2,2,ous,0.546444,12925,1,1,"e:0.5136;ous:0.0933;a:0.0881;,:0.0600;es:0.0476",ous:0.5464;e:0.0679;ative:0.0226;es:0.0197;a:0.0157
enormous,adjective,3,1,526,orm,528,ous,layer_18,",",0.59745,6475,63,63,ous,0.121896,4199,1,1,",:0.5975;Ġ(:0.2039;ĠS:0.0774;-:0.0431;Ġin:0.0250","ous:0.1219;e:0.0387;a:0.0272;,:0.0269;Ġ(:0.0169"
enormous,adjective,3,1,526,orm,528,ous,layer_21,",",0.566892,7146,136,136,",",0.037165,4719,2,2,",:0.5669;Ġ(:0.2658;-:0.1174;ĠS:0.0330;Ġin:0.0050",",:0.0372;ous:0.0326;Ġ(:0.0275;e:0.0237;-:0.0166"
enormous,adjective,3,1,526,orm,528,ous,layer_23,",",0.474915,7562,126,126,",",0.042874,5356,3,3,",:0.4749;Ġ(:0.4077;-:0.0668;ĠS:0.0361;Ġin:0.0037",",:0.0429;Ġ(:0.0377;ous:0.0375;e:0.0219;-:0.0171"
enormous,adjective,3,1,526,orm,528,ous,layer_25,",",0.544287,6814,120,120,",",0.051479,4211,3,3,",:0.5443;Ġ(:0.3550;-:0.0582;ĠS:0.0309;Ġin:0.0037",",:0.0515;Ġ(:0.0413;ous:0.0366;e:0.0196;Ċ:0.0194"
enormous,adjective,3,1,526,orm,528,ous,layer_27,",",0.731572,5709,102,102,",",0.065874,2903,2,2,",:0.7316;Ġ(:0.1859;-:0.0520;Ġin:0.0107;ĠS:0.0095",",:0.0659;ous:0.0458;Ġ(:0.0388;Ġin:0.0255;e:0.0233"
enormous,adjective,3,1,526,orm,528,ous,layer_28,",",0.795957,4809,99,99,",",0.088641,2003,4,4,",:0.7960;Ġ(:0.1347;-:0.0440;Ċ:0.0095;ĠS:0.0063",",:0.0886;Ġ(:0.0453;Ċ:0.0445;ous:0.0432;Ġin:0.0266"
enormous,adjective,3,1,526,orm,528,ous,layer_29,",",0.769532,4497,89,89,",",0.076552,1726,2,2,",:0.7695;Ġ(:0.0988;-:0.0938;Ċ:0.0162;ĠS:0.0106",",:0.0766;ous:0.0636;Ċ:0.0428;e:0.0382;Ġ(:0.0352"
enormous,adjective,3,1,526,orm,528,ous,layer_31,",",0.482825,5418,44,44,ous,0.137638,2524,1,1,",:0.4828;-:0.4314;Ġ(:0.0252;Ġin:0.0219;ĠS:0.0082","ous:0.1376;e:0.0535;ally:0.0338;,:0.0243;.:0.0177"
enormous,adjective,3,1,526,orm,528,ous,layer_32,e,0.685475,841,2,2,ous,0.550354,425,1,1,"e:0.6855;ous:0.1090;,:0.0815;-:0.0530;a:0.0400",ous:0.5504;ously:0.1227;ally:0.0673;e:0.0491;ality:0.0389
enormous,adjective,3,1,526,orm,528,ous,final_logits,ous,0.544791,418,1,1,,,,,,ous:0.5448;ously:0.1216;ally:0.0693;e:0.0507;ality:0.0395,
enormous,adjective,3,2,528,ous,,",",emb,essee,2.2e-05,40758,,13263,essee,0.02531,40735,,7030,essee:0.0000;acin:0.0000;Operator:0.0000;åºı:0.0000;Ġcub:0.0000,essee:0.0253;Operator:0.0086;acin:0.0075;åºı:0.0068;Ġcub:0.0052
enormous,adjective,3,2,528,ous,,",",layer_1,Ġcryptocur,0.001989,47518,,9827,NESS,0.028095,49109,,9699,Ġcryptocur:0.0020;Ġcareg:0.0019;Ġ$[]$:0.0017;Ġpractition:0.0013;Ġresearc:0.0013,NESS:0.0281;microorganisms:0.0182;maha:0.0096;Ġcareg:0.0086;Ġpractition:0.0076
enormous,adjective,3,2,528,ous,,",",layer_2,Ġcryptocur,0.00328,46698,,11496,microorganisms,0.012123,48534,,11093,Ġcryptocur:0.0033;Ġ$[]$:0.0027;Ġcareg:0.0023;Ġpractition:0.0020;toolt:0.0018,microorganisms:0.0121;mathchoice:0.0068;Ġpractition:0.0057;maha:0.0057;Ġcryptocur:0.0052
enormous,adjective,3,2,528,ous,,",",layer_4,herichia,0.001745,43114,,12923,vez,0.004557,45638,,19116,herichia:0.0017;toolt:0.0017;suite:0.0013;vez:0.0010;Ġcryptocur:0.0009,vez:0.0046;/-:0.0031;PLAY:0.0029;suite:0.0025;NESS:0.0025
enormous,adjective,3,2,528,ous,,",",layer_7,Ġcommercial,0.007875,16239,,42,ness,0.003281,22239,,512,Ġcommercial:0.0079;Ġaction:0.0046;Ġdifference:0.0045;Ġresources:0.0042;Ġper:0.0040,ness:0.0033;Ġaction:0.0030;Ġdifference:0.0029;Ġenough:0.0027;Ġvalue:0.0023
enormous,adjective,3,2,528,ous,,",",layer_11,",",0.321826,3969,,1,-,0.017392,3695,,2,",:0.3218;-:0.2781;.:0.0406;Ġ(:0.0241;Ġun:0.0236","-:0.0174;,:0.0166;.:0.0125;Ġdifference:0.0066;Ġand:0.0065"
enormous,adjective,3,2,528,ous,,",",layer_14,",",0.52857,3033,,1,Ġamount,0.027502,2326,,2,",:0.5286;-:0.1495;Ġand:0.0351;Ġ(:0.0285;Ġa:0.0216","Ġamount:0.0275;,:0.0238;Ġand:0.0161;Ġamounts:0.0154;Ġopen:0.0133"
enormous,adjective,3,2,528,ous,,",",layer_18,",",0.816853,6081,,1,",",0.020322,7232,,1,",:0.8169;-:0.0778;Ġ(:0.0275;Ġin:0.0187;ĠS:0.0092",",:0.0203;Ġamount:0.0166;Ġamounts:0.0117;Ġand:0.0111;Ġin:0.0074"
enormous,adjective,3,2,528,ous,,",",layer_21,",",0.906226,5792,,1,",",0.047101,6672,,1,",:0.9062;-:0.0585;Ġ(:0.0281;Ġin:0.0044;ĠS:0.0006",",:0.0471;Ġand:0.0225;Ġin:0.0162;-:0.0160;Ġ(:0.0157"
enormous,adjective,3,2,528,ous,,",",layer_23,",",0.876164,6900,,1,",",0.04201,9288,,1,",:0.8762;-:0.0674;Ġ(:0.0510;Ġin:0.0020;Ġa:0.0008",",:0.0420;Ġand:0.0193;Ġ(:0.0181;-:0.0157;Ġamount:0.0134"
enormous,adjective,3,2,528,ous,,",",layer_25,",",0.95753,6955,,1,",",0.060724,9829,,1,",:0.9575;-:0.0273;Ġ(:0.0140;Ġin:0.0005;Ġa:0.0002",",:0.0607;Ġand:0.0247;Ġ(:0.0196;-:0.0180;Ċ:0.0157"
enormous,adjective,3,2,528,ous,,",",layer_27,",",0.974495,6057,,1,",",0.078486,7985,,1,",:0.9745;-:0.0154;Ġ(:0.0089;Ġin:0.0009;Ġand:0.0001",",:0.0785;Ġand:0.0335;Ġ(:0.0231;.:0.0214;Ġin:0.0210"
enormous,adjective,3,2,528,ous,,",",layer_28,",",0.987531,6689,,1,",",0.095568,9704,,1,",:0.9875;-:0.0101;Ġ(:0.0016;Ġin:0.0004;Ċ:0.0002",",:0.0956;Ġand:0.0358;Ċ:0.0295;.:0.0286;-:0.0213"
enormous,adjective,3,2,528,ous,,",",layer_29,",",0.983743,6381,,1,",",0.09773,9130,,1,",:0.9837;-:0.0141;Ġ(:0.0014;Ġin:0.0004;Ċ:0.0003",",:0.0977;Ġand:0.0334;Ċ:0.0306;.:0.0301;-:0.0232"
enormous,adjective,3,2,528,ous,,",",layer_31,",",0.97728,6457,,1,",",0.034767,10123,,1,",:0.9773;-:0.0207;Ġin:0.0011;Ċ:0.0004;Ġand:0.0002",",:0.0348;.:0.0183;Ġand:0.0153;Ċ:0.0100;-:0.0084"
enormous,adjective,3,2,528,ous,,",",layer_32,",",0.965845,9888,,1,",",0.051956,15682,,1,",:0.9658;Ċ:0.0234;Ġand:0.0037;.:0.0037;-:0.0023",",:0.0520;.:0.0421;"":0.0269;Ċ:0.0240;Ġand:0.0227"
enormous,adjective,3,2,528,ous,,",",final_logits,",",0.052629,15681,,1,,,,,,",:0.0526;.:0.0410;"":0.0265;Ġand:0.0234;Ċ:0.0234",
purple,adjective,2,0,13182,pur,713,",",emb,nez,2.2e-05,73,23408,13370,nez,0.026266,73,22881,9342,nez:0.0000;Ġmisses:0.0000;rue:0.0000;tig:0.0000;92:0.0000,nez:0.0263;Ġmisses:0.0154;rue:0.0120;92:0.0078;letcher:0.0070
purple,adjective,2,0,13182,pur,713,",",layer_1,Ġcryptocur,0.003763,8906,346,2124,maha,0.01101,3914,85,1512,Ġcryptocur:0.0038;maha:0.0018;Ġ$[]$:0.0016;Ġresearc:0.0014;toolt:0.0011,maha:0.0110;ification:0.0090;ified:0.0066;poses:0.0059;Ġcryptocur:0.0058
purple,adjective,2,0,13182,pur,713,",",layer_2,Ġcryptocur,0.029719,9682,18,2119,ified,0.010246,4408,5,1910,Ġcryptocur:0.0297;Ġ$[]$:0.0087;Ġresearc:0.0047;Ġsupernat:0.0039;ified:0.0032,ified:0.0102;Ġcryptocur:0.0075;poses:0.0065;bs:0.0046;ple:0.0046
purple,adjective,2,0,13182,pur,713,",",layer_4,ĠD,0.890565,23023,16446,2,Ċ,0.004397,19360,15368,3,"ĠD:0.8906;,:0.0961;Ċ:0.0036;Ġa:0.0027;Ġ(:0.0023","Ċ:0.0044;.:0.0037;,:0.0033;Ġa:0.0022;Ġand:0.0021"
purple,adjective,2,0,13182,pur,713,",",layer_7,ĠD,0.999974,25166,22813,2,Ċ,0.004954,23785,27736,3,"ĠD:1.0000;,:0.0000;Ċ:0.0000;Ġ(:0.0000;Ġa:0.0000","Ċ:0.0050;.:0.0040;,:0.0028;Ġa:0.0022;ĠI:0.0021"
purple,adjective,2,0,13182,pur,713,",",layer_11,ĠD,0.999905,24015,21517,2,Ċ,0.005168,22409,26436,3,"ĠD:0.9999;,:0.0001;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0052;.:0.0043;,:0.0035;Ġa:0.0025;Ġand:0.0024"
purple,adjective,2,0,13182,pur,713,",",layer_14,ĠD,0.993046,24492,21754,2,Ċ,0.005717,24465,26006,3,"ĠD:0.9930;,:0.0070;Ġ(:0.0000;ĠC:0.0000;ĠG:0.0000","Ċ:0.0057;.:0.0044;,:0.0043;Ġa:0.0031;Ġ(:0.0030"
purple,adjective,2,0,13182,pur,713,",",layer_18,",",0.789422,24657,21757,1,Ċ,0.005424,25997,25089,2,",:0.7894;ĠD:0.1987;Ġ(:0.0075;-:0.0041;ĠC:0.0003","Ċ:0.0054;,:0.0048;.:0.0041;Ġ(:0.0038;-:0.0037"
purple,adjective,2,0,13182,pur,713,",",layer_21,",",0.441234,24845,22044,1,Ċ,0.00468,26416,25484,2,",:0.4412;-:0.3904;ĠD:0.1425;Ġ(:0.0238;ĠC:0.0017","Ċ:0.0047;,:0.0043;-:0.0038;Ġ(:0.0036;.:0.0034"
purple,adjective,2,0,13182,pur,713,",",layer_23,-,0.359988,24937,22234,2,Ċ,0.004327,26553,25788,2,"-:0.3600;,:0.3276;ĠD:0.2522;Ġ(:0.0548;ĠC:0.0048","Ċ:0.0043;,:0.0040;-:0.0036;Ġ(:0.0035;Ġa:0.0032"
purple,adjective,2,0,13182,pur,713,",",layer_25,-,0.484256,25017,22445,3,Ċ,0.004103,26668,26079,2,"-:0.4843;ĠD:0.2463;,:0.2074;Ġ(:0.0563;ĠC:0.0048","Ċ:0.0041;,:0.0037;-:0.0034;Ġ(:0.0033;Ġa:0.0029"
purple,adjective,2,0,13182,pur,713,",",layer_27,-,0.759758,25332,22396,2,Ċ,0.003938,27088,26012,2,"-:0.7598;,:0.1229;ĠD:0.0689;Ġ(:0.0456;ĠC:0.0024","Ċ:0.0039;,:0.0034;-:0.0032;Ġ(:0.0030;Ġand:0.0027"
purple,adjective,2,0,13182,pur,713,",",layer_28,-,0.86199,25394,22506,2,Ċ,0.003942,27102,26213,2,"-:0.8620;,:0.0747;Ġ(:0.0341;ĠD:0.0278;ĠC:0.0013","Ċ:0.0039;,:0.0031;-:0.0029;Ġ(:0.0028;Ġand:0.0025"
purple,adjective,2,0,13182,pur,713,",",layer_29,-,0.968659,25500,22452,2,Ċ,0.003652,27208,26111,3,"-:0.9687;,:0.0180;Ġ(:0.0081;ĠD:0.0047;ĠC:0.0004","Ċ:0.0037;-:0.0028;,:0.0028;Ġ(:0.0025;Ġand:0.0023"
purple,adjective,2,0,13182,pur,713,",",layer_31,ĠD,0.41357,26547,24289,7,Ġacknow,0.002963,28068,28038,9,ĠD:0.4136;-:0.2960;ĠC:0.1546;ĠG:0.1132;ĠT:0.0170,Ġacknow:0.0030;Ġadvertis:0.0014;Ġunmist:0.0013;Ġneighb:0.0011;Ċ:0.0009
purple,adjective,2,0,13182,pur,713,",",layer_32,",",0.209391,1415,40,1,",",0.145607,294,2,1,",:0.2094;-:0.1261;Ċ:0.0747;Ġ(:0.0263;Ġand:0.0260",",:0.1456;ple:0.1131;ge:0.0455;ified:0.0349;-:0.0340"
purple,adjective,2,0,13182,pur,713,",",final_logits,",",0.142452,289,2,1,,,,,,",:0.1425;ple:0.1109;ge:0.0462;ified:0.0360;-:0.0338",
purple,adjective,2,1,713,ple,,-,emb,%\,2.2e-05,42464,,18315,%\,0.050273,42766,,8471,%\:0.0000;ĠMunicip:0.0000;bury:0.0000;ĠSisters:0.0000;ADD:0.0000,%\:0.0503;bury:0.0148;ĠMunicip:0.0133;ĠSisters:0.0093;ADD:0.0086
purple,adjective,2,1,713,ple,,-,layer_1,Ġcryptocur,0.00345,44908,,32678,maha,0.062922,48231,,26505,Ġcryptocur:0.0034;toolt:0.0023;maha:0.0023;Ġsupernat:0.0018;Ġ$[]$:0.0017,maha:0.0629;Ġcryptocur:0.0134;toolt:0.0069;mma:0.0063;Ġ$[]$:0.0043
purple,adjective,2,1,713,ple,,-,layer_2,Ġcryptocur,0.01138,41846,,43225,maha,0.078448,46816,,43178,Ġcryptocur:0.0114;Ġ$[]$:0.0084;maha:0.0064;toolt:0.0059;Ġsupernat:0.0038,maha:0.0784;Ġcryptocur:0.0178;Ġ$[]$:0.0131;ctype:0.0069;toolt:0.0060
purple,adjective,2,1,713,ple,,-,layer_4,toolt,0.004463,28908,,22234,typeof,0.006344,35392,,25598,toolt:0.0045;Ġcryptocur:0.0019;izumab:0.0016;ureus:0.0014;typeof:0.0014,typeof:0.0063;ureus:0.0045;toolt:0.0041;ĠHeart:0.0033;izumab:0.0029
purple,adjective,2,1,713,ple,,-,layer_7,.,0.015659,7001,,10,Ġheart,0.006295,7221,,54,.:0.0157;):0.0094;Ġheart:0.0083;Ġwho:0.0061;js:0.0053,Ġheart:0.0063;ĠHeart:0.0036;.:0.0027;):0.0024;Ġroots:0.0023
purple,adjective,2,1,713,ple,,-,layer_11,-,0.606191,4901,,1,-,0.038992,2681,,1,"-:0.6062;,:0.0831;/:0.0557;ĠT:0.0452;_:0.0307",-:0.0390;_:0.0301;/:0.0185;o:0.0117;.:0.0103
purple,adjective,2,1,713,ple,,-,layer_14,-,0.828313,8196,,1,-,0.040968,4795,,1,"-:0.8283;ĠT:0.0385;,:0.0326;/:0.0170;_:0.0102",-:0.0410;_:0.0284;Ġline:0.0165;/:0.0139;):0.0118
purple,adjective,2,1,713,ple,,-,layer_18,-,0.974986,14016,,1,-,0.036048,10582,,1,"-:0.9750;,:0.0138;ĠT:0.0043;ĠG:0.0015;ĠS:0.0011","-:0.0360;):0.0164;_:0.0123;Ġand:0.0097;,:0.0089"
purple,adjective,2,1,713,ple,,-,layer_21,-,0.990512,17291,,1,-,0.04093,16077,,1,"-:0.9905;,:0.0068;ĠT:0.0009;Ġ(:0.0006;ĠG:0.0006","-:0.0409;,:0.0127;Ġand:0.0124;):0.0082;_:0.0075"
purple,adjective,2,1,713,ple,,-,layer_23,-,0.991026,16243,,1,-,0.05773,14732,,1,"-:0.9910;,:0.0070;Ġ(:0.0008;ĠT:0.0005;ĠG:0.0002","-:0.0577;Ġand:0.0221;,:0.0201;Ġ(:0.0094;_:0.0085"
purple,adjective,2,1,713,ple,,-,layer_25,-,0.989699,16013,,1,-,0.078242,14604,,1,"-:0.9897;,:0.0093;Ġ(:0.0004;ĠT:0.0003;ĠG:0.0001","-:0.0782;,:0.0310;Ġand:0.0300;_:0.0118;Ġ(:0.0107"
purple,adjective,2,1,713,ple,,-,layer_27,-,0.995687,16164,,1,-,0.163683,15168,,1,"-:0.9957;,:0.0041;Ġ(:0.0001;ĠT:0.0000;Ġand:0.0000","-:0.1637;,:0.0524;Ġand:0.0427;Ċ:0.0166;Ġ(:0.0159"
purple,adjective,2,1,713,ple,,-,layer_28,-,0.995155,17549,,1,-,0.190149,17581,,1,"-:0.9952;,:0.0048;Ġ(:0.0000;Ġand:0.0000;ĠT:0.0000","-:0.1901;,:0.0647;Ġand:0.0491;Ċ:0.0191;.:0.0167"
purple,adjective,2,1,713,ple,,-,layer_29,-,0.998354,18406,,1,-,0.219635,18758,,1,"-:0.9984;,:0.0016;Ġand:0.0000;Ġ(:0.0000;ĠT:0.0000","-:0.2196;,:0.0530;Ġand:0.0498;_:0.0200;/:0.0162"
purple,adjective,2,1,713,ple,,-,layer_31,-,0.992129,18780,,1,-,0.096659,19430,,1,"-:0.9921;,:0.0078;Ġand:0.0000;ĠT:0.0000;ĠG:0.0000","-:0.0967;,:0.0332;Ġand:0.0201;.:0.0171;_:0.0139"
purple,adjective,2,1,713,ple,,-,layer_32,-,0.890038,11759,,1,-,0.074767,11013,,1,"-:0.8900;,:0.1024;.:0.0033;Ċ:0.0022;Ġand:0.0009","-:0.0748;.:0.0578;,:0.0519;):0.0403;_:0.0295"
purple,adjective,2,1,713,ple,,-,final_logits,-,0.073754,11013,,1,,,,,,"-:0.0738;.:0.0574;,:0.0507;):0.0395;"":0.0289",
incomprehensible,adjective,4,0,249,in,3118,-,emb,site,2.2e-05,15363,48540,43476,site,0.018129,14293,47954,38637,site:0.0000;MPL:0.0000;recogn:0.0000;pain:0.0000;Acc:0.0000,site:0.0181;MPL:0.0151;recogn:0.0114;pain:0.0083;Acc:0.0073
incomprehensible,adjective,4,0,249,in,3118,-,layer_1,Ġcryptocur,0.004264,49489,9032,27276,Ġcryptocur,0.015799,50181,4223,22040,Ġcryptocur:0.0043;Ġ$[]$:0.0025;Ġresearc:0.0016;Ġpractition:0.0016;Ġsupernat:0.0013,Ġcryptocur:0.0158;Ġ$[]$:0.0069;Ġpractition:0.0061;maha:0.0056;ceans:0.0035
incomprehensible,adjective,4,0,249,in,3118,-,layer_2,Ġ$[]$,0.012048,48467,7164,8742,Ġ$[]$,0.013869,49877,3293,4739,Ġ$[]$:0.0120;Ġcryptocur:0.0096;Ġpractition:0.0048;Ġresearc:0.0039;Ġcareg:0.0033,Ġ$[]$:0.0139;Ġpractition:0.0072;Ġcryptocur:0.0069;maha:0.0030;Ġ{\:0.0023
incomprehensible,adjective,4,0,249,in,3118,-,layer_4,ĠD,0.97865,1045,7904,34,Ċ,0.004539,4807,8310,56,"ĠD:0.9787;,:0.0167;Ġa:0.0013;Ġ(:0.0011;ĠC:0.0006","Ċ:0.0045;.:0.0042;ĠI:0.0034;,:0.0033;Ġa:0.0027"
incomprehensible,adjective,4,0,249,in,3118,-,layer_7,ĠD,0.999994,475,9321,25,Ċ,0.005009,2446,13604,50,"ĠD:1.0000;,:0.0000;Ġ(:0.0000;Ċ:0.0000;Ġa:0.0000","Ċ:0.0050;.:0.0041;,:0.0029;ĠI:0.0026;Ġa:0.0023"
incomprehensible,adjective,4,0,249,in,3118,-,layer_11,ĠD,0.999974,311,8279,11,Ċ,0.005239,1546,12480,16,"ĠD:1.0000;,:0.0000;Ġ(:0.0000;ĠC:0.0000;Ġa:0.0000","Ċ:0.0052;.:0.0044;,:0.0035;Ġa:0.0026;Ġand:0.0025"
incomprehensible,adjective,4,0,249,in,3118,-,layer_14,ĠD,0.997238,254,7575,8,Ċ,0.005779,1090,12205,9,"ĠD:0.9972;,:0.0028;Ġ(:0.0000;ĠC:0.0000;ĠG:0.0000","Ċ:0.0058;.:0.0045;,:0.0043;Ġa:0.0032;Ġ(:0.0031"
incomprehensible,adjective,4,0,249,in,3118,-,layer_18,",",0.642254,190,7420,4,Ċ,0.005492,645,12943,5,",:0.6423;ĠD:0.3394;Ġ(:0.0095;-:0.0066;ĠC:0.0021","Ċ:0.0055;,:0.0050;.:0.0042;Ġ(:0.0040;-:0.0039"
incomprehensible,adjective,4,0,249,in,3118,-,layer_21,-,0.518328,181,7548,1,Ċ,0.004725,630,13597,3,"-:0.5183;,:0.2725;ĠD:0.1793;Ġ(:0.0214;ĠC:0.0079","Ċ:0.0047;,:0.0044;-:0.0041;Ġ(:0.0038;.:0.0035"
incomprehensible,adjective,4,0,249,in,3118,-,layer_23,-,0.481592,178,7932,1,Ċ,0.004364,643,14997,3,"-:0.4816;ĠD:0.2872;,:0.1672;Ġ(:0.0421;ĠC:0.0208","Ċ:0.0044;,:0.0041;-:0.0038;Ġ(:0.0037;Ġa:0.0034"
incomprehensible,adjective,4,0,249,in,3118,-,layer_25,-,0.627951,177,8074,1,Ċ,0.004088,655,15807,3,"-:0.6280;ĠD:0.2222;,:0.0932;Ġ(:0.0378;ĠC:0.0178","Ċ:0.0041;,:0.0038;-:0.0036;Ġ(:0.0034;Ġa:0.0030"
incomprehensible,adjective,4,0,249,in,3118,-,layer_27,-,0.853284,175,8218,1,Ċ,0.003928,640,16554,3,"-:0.8533;ĠD:0.0641;,:0.0470;Ġ(:0.0269;ĠC:0.0083","Ċ:0.0039;,:0.0035;-:0.0034;Ġ(:0.0032;Ġand:0.0028"
incomprehensible,adjective,4,0,249,in,3118,-,layer_28,-,0.923043,172,8312,1,Ċ,0.003982,634,17181,3,"-:0.9230;,:0.0274;ĠD:0.0244;Ġ(:0.0204;ĠC:0.0046","Ċ:0.0040;,:0.0032;-:0.0031;Ġ(:0.0029;Ġand:0.0026"
incomprehensible,adjective,4,0,249,in,3118,-,layer_29,-,0.984854,171,8462,1,Ċ,0.003671,628,17922,2,"-:0.9849;,:0.0059;Ġ(:0.0044;ĠD:0.0035;ĠC:0.0013","Ċ:0.0037;-:0.0030;,:0.0028;Ġ(:0.0026;Ġand:0.0024"
incomprehensible,adjective,4,0,249,in,3118,-,layer_31,ĠC,0.380117,185,10901,3,Ġacknow,0.002733,1999,25262,6,ĠC:0.3801;ĠD:0.2890;-:0.2110;ĠG:0.1043;ĠT:0.0116,Ġacknow:0.0027;Ġadvertis:0.0013;Ġunmist:0.0012;Ġneighb:0.0010;Ċ:0.0009
incomprehensible,adjective,4,0,249,in,3118,-,layer_32,-,0.433694,111,989,1,-,0.087423,450,287,1,"-:0.4337;,:0.1655;Ġ(:0.0516;Ċ:0.0274;Ġthe:0.0250","-:0.0874;,:0.0527;Ġ\:0.0416;\:0.0344;Ġand:0.0258"
incomprehensible,adjective,4,0,249,in,3118,-,final_logits,-,0.08835,443,284,1,,,,,,"-:0.0884;,:0.0536;Ġ\:0.0417;\:0.0346;Ġthe:0.0253",
incomprehensible,adjective,4,1,3118,comp,6792,et,emb,opoulos,2.2e-05,50284,34479,41664,opoulos,0.080365,50250,35228,39194,opoulos:0.0000;arshal:0.0000;oser:0.0000;icture:0.0000;inkle:0.0000,opoulos:0.0804;arshal:0.0110;oser:0.0099;inkle:0.0071;orus:0.0062
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_1,Ġcryptocur,0.003022,35027,785,298,ound,0.055651,35924,98,119,Ġcryptocur:0.0030;Ġpractition:0.0019;ound:0.0018;Ġ$[]$:0.0017;Ġcareg:0.0015,ound:0.0557;etition:0.0062;rom:0.0053;OUND:0.0041;rehens:0.0036
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_2,Ġ$[]$,0.005444,37165,277,91,ound,0.018144,39032,31,29,Ġ$[]$:0.0054;Ġcryptocur:0.0052;Ġpractition:0.0040;Ġsupernat:0.0028;Ġcareg:0.0026,ound:0.0181;ressed:0.0062;ilers:0.0040;arer:0.0039;rehens:0.0032
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_4,et,0.003876,13533,7,1,ound,0.01769,13121,4,2,et:0.0039;ound:0.0029;ressed:0.0022;contrib:0.0020;Ġsupernat:0.0016,ound:0.0177;et:0.0126;ressed:0.0116;rehen:0.0094;etition:0.0042
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_7,et,0.075322,4867,31,1,et,0.026961,4815,3,1,et:0.0753;ms:0.0695;um:0.0171;o:0.0133;u:0.0095,et:0.0270;ms:0.0104;rehen:0.0078;case:0.0055;o:0.0050
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_11,-,0.545747,2190,778,6,on,0.031848,1724,33,2,"-:0.5457;on:0.0979;,:0.0925;/:0.0300;.:0.0246",on:0.0318;et:0.0300;-:0.0186;o:0.0130;en:0.0125
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_14,-,0.448115,1842,2410,13,o,0.031649,1212,167,2,"-:0.4481;,:0.1349;o:0.0504;ĠD:0.0471;Ġd:0.0383",o:0.0316;et:0.0287;on:0.0184;en:0.0168;u:0.0128
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_18,-,0.4071,3486,9838,75,",",0.016254,2772,1953,9,"-:0.4071;,:0.2586;Ġ(:0.1216;ĠS:0.0635;Ġd:0.0426",",:0.0163;.:0.0152;-:0.0144;on:0.0139;o:0.0123"
incomprehensible,adjective,4,1,3118,comp,6792,et,layer_21,-,0.381198,4435,15852,153,",",0.018238,3943,5384,29,"-:0.3812;,:0.2845;Ġ(:0.2038;ĠS:0.0353;Ġd:0.0255",",:0.0182;Ġ(:0.0148;-:0.0142;.:0.0128;Ġd:0.0116"
